list_id,stable_meta_label,current_title,fallback_name,idea_list_url,include_in_meta,first_seen,last_seen,last_changed,last_product_count,product_hash,status
2EHNEZELPW5NA,IL_2EHNEZELPW5NA,AFFORDABLE DECOR,See all,https://www.amazon.com/shop/thehillarystyle/list/2EHNEZELPW5NA,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:22:02-07:00,2026-08-05T22:22:02-07:00,90,5f2eec7f7cbea38f45b274074137a619611e1697bfa0928136cf06c3ca135b6d,approved_active
2GHS9RLET14RQ,IL_2GHS9RLET14RQ,ENTERTAINING Essentials,ENTERTAINING Essentials 85 Items,https://www.amazon.com/shop/thehillarystyle/list/2GHS9RLET14RQ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:33:29-07:00,2026-08-05T22:33:29-07:00,74,a8515c62650335d72c95db26e4fad546f7b729beee259d92f5863621786b6160,approved_active
2GR0M7LHWL1O,IL_2GR0M7LHWL1O,CHIC WITHOUT THE SPLURGE TRAVEL,TRAVEL FASHION,https://www.amazon.com/shop/thehillarystyle/list/2GR0M7LHWL1O,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:29:12-07:00,2026-08-05T22:29:12-07:00,74,46db79eac9c9a94d72576c52e14ca3c641c0a8738d43e7feb7eb500d5aeb3faa,approved_active
2HG2TBY26H9IW,IL_2HG2TBY26H9IW,BEDROOM STYLE,See all,https://www.amazon.com/shop/thehillarystyle/list/2HG2TBY26H9IW,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:26:31-07:00,2026-08-05T22:26:31-07:00,73,59287abcbe0552a48d0eb16ffcae4ed91a1740c6ff3005fa1d3c2f14b0051e68,approved_active
2I5A3XFI29113,IL_2I5A3XFI29113,RESTORATION VIBES,See all,https://www.amazon.com/shop/thehillarystyle/list/2I5A3XFI29113,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:53:18-07:00,2026-08-04T19:33:43-07:00,86,3d04641e26720ab247f9fa83f971951ee5a02c99da3ace89d2205ae1fd28ff85,approved_active
2KYYGUEXPAOKJ,IL_2KYYGUEXPAOKJ,January Best Sellers 2,See all,https://www.amazon.com/shop/thehillarystyle/list/2KYYGUEXPAOKJ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:42:11-07:00,2026-08-05T22:42:11-07:00,57,b909d1143cbfe1a92359e713e9bed57638c44fab16aca10bb151239645a2e70f,approved_active
2LWBTUXIDQYKM,IL_2LWBTUXIDQYKM,TOP 100 PRIME FASHION DEALS,EARLY PRIME FASHION,https://www.amazon.com/shop/thehillarystyle/list/2LWBTUXIDQYKM,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:59:32-07:00,2026-08-05T22:59:32-07:00,42,8a7e367dd8ae60b291291b745b7b62b8cdb2e1ee1bb99332ad16a0a7a1b94c70,approved_active
2N8O18PX5PHA3,IL_2N8O18PX5PHA3,RUGS,See all,https://www.amazon.com/shop/thehillarystyle/list/2N8O18PX5PHA3,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:54:06-07:00,2026-08-05T22:54:06-07:00,90,bee5dbf2bd2d39ddefe8f37fe7478ffe888e9466d6c59f273eeb136b63ba8c21,approved_active
2NDA05KNMQH4,IL_2NDA05KNMQH4,AUTUMN Vibes,See all,https://www.amazon.com/shop/thehillarystyle/list/2NDA05KNMQH4,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:23:53-07:00,2026-08-05T22:23:53-07:00,89,65582bd37faee7caa146c2825fb6566b165042d728a5bb6c0c2f681ee908543d,approved_active
2OL0SY0HD6BBS,IL_2OL0SY0HD6BBS,HOLIDAY EVENING Looks,See all,https://www.amazon.com/shop/thehillarystyle/list/2OL0SY0HD6BBS,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:39:48-07:00,2026-08-04T21:08:31-07:00,56,a333f4d4f79c753bd5dd35e4df3eef0472a479385005f652c785e51c59f89ac6,approved_active
2P1RVZSE8RCAZ,IL_2P1RVZSE8RCAZ,NO DRILL Home Improvement,NO DRILL Home Improvement 22 Items,https://www.amazon.com/shop/thehillarystyle/list/2P1RVZSE8RCAZ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:49:49-07:00,,32,16134e06d1ddf134755f05c190c1ba4876b6736642f21e9f3a2f8c99ab1b4d54,approved_active
2PQNIB7PVLPT1,IL_2PQNIB7PVLPT1,DECEMBER Best Sellers,DECEMBER Best Sellers 376 Items,https://www.amazon.com/shop/thehillarystyle/list/2PQNIB7PVLPT1,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:31:14-07:00,2026-08-05T22:31:14-07:00,87,d14444af85b7d5a1128971f1998d3aad95a061742d6abac3f46177143c0d6be7,approved_active
2Q5678F6BP61R,IL_2Q5678F6BP61R,JUNE TOP PICKS,JUNE BEST SELLERS/TOP PICKS,https://www.amazon.com/shop/thehillarystyle/list/2Q5678F6BP61R,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:42:58-07:00,2026-08-05T22:42:58-07:00,89,6164c70da3b2a3e1e109958caee4ddd3fe785999d9bd75aea3c01dd2577fa041,approved_active
2Q8H0EUR30UN9,IL_2Q8H0EUR30UN9,CABINETS. SIDEBOARDS. BUFFETS. CONSOLES.,CABINETS. SIDEBOARDS. BUFFETS. CONSOLES. 375 Items,https://www.amazon.com/shop/thehillarystyle/list/2Q8H0EUR30UN9,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:28:01-07:00,2026-08-05T22:28:01-07:00,62,d8a40793b30ad3052cf5725f131a2cfd06d39d7a3dc94be557a2eacf0fb50c8c,approved_active
2RA331651DDK8,IL_2RA331651DDK8,TABLETOP MUST-HAVES,See all,https://www.amazon.com/shop/thehillarystyle/list/2RA331651DDK8,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:56:55-07:00,2026-08-05T22:56:55-07:00,73,d298019f8a9a3c7a46cd810bed42b6e6d2b287e67bfdaf5ff2fd68913d30bb87,approved_active
2RDBP13815B8R,IL_2RDBP13815B8R,COFFEE TABLES. SIDE TABLES. ACCENT TABLES,See all,https://www.amazon.com/shop/thehillarystyle/list/2RDBP13815B8R,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:30:08-07:00,2026-08-05T22:30:08-07:00,88,a4fee5e550bd82c915f5c11d5a38620c2595b4681f1f9e820e2939d2248c93e5,approved_active
2V2HL7TFY8QE8,IL_2V2HL7TFY8QE8,The Hillary Style Holiday,The Hillary Style Holiday 115 Items,https://www.amazon.com/shop/thehillarystyle/list/2V2HL7TFY8QE8,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:58:19-07:00,2026-08-05T22:58:19-07:00,90,528f2fea5cfd7982df70bf77c0739b10b7ed4c5770eee12bdfefc412dad43912,approved_active
2V4ZM0XXYOP34,IL_2V4ZM0XXYOP34,HOME DECOR,See all,https://www.amazon.com/shop/thehillarystyle/list/2V4ZM0XXYOP34,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:41:31-07:00,2026-08-05T22:41:31-07:00,74,af3f6533824299f35ce58b8345a3dbdb7e6ee9aca0b52563e5598fb4e870398c,approved_active
2V9Q1BLJC4BNW,IL_2V9Q1BLJC4BNW,FURNITURE In Our Home,FURNITURE In Our Home 15 Items,https://www.amazon.com/shop/thehillarystyle/list/2V9Q1BLJC4BNW,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:36:10-07:00,,25,76dd4430056deefccfade67da226454e5e894823bde2deffe9c8155542f68dc4,approved_active
2WRZJHHWAS214,IL_2WRZJHHWAS214,FAUX & DRIED FLORALS,FAUX & DRIED FLORALS 38 Items,https://www.amazon.com/shop/thehillarystyle/list/2WRZJHHWAS214,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:34:15-07:00,2026-08-05T22:34:15-07:00,42,22bca006434aadd7056fc0a897906d4c4ac8019b687eb0490665b1bc72fb8d8f,approved_active
2YQAXQUJ2H8KY,IL_2YQAXQUJ2H8KY,VASES. TRAYS. BOXES.,See all,https://www.amazon.com/shop/thehillarystyle/list/2YQAXQUJ2H8KY,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:03:34-07:00,2026-08-05T23:03:34-07:00,89,48a3a5c78f4eaa222af37ac1780c60f6264861b1064165a51ac9f26ffa2b832a,approved_active
2Z5U0A9S9OXF9,IL_2Z5U0A9S9OXF9,TOP NOVEMBER DEALS,See all,https://www.amazon.com/shop/thehillarystyle/list/2Z5U0A9S9OXF9,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:00:41-07:00,2026-08-05T23:00:41-07:00,74,0901ff4543f6ad87f0cb01f199d3b197224d7e788f9bb3895466aa06e57c0bde,approved_active
30ZOK8YSQFY5N,IL_30ZOK8YSQFY5N,GIFTS UNDER $50,GIFTS UNDER $50 104 Items,https://www.amazon.com/shop/thehillarystyle/list/30ZOK8YSQFY5N,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:37:27-07:00,2026-08-05T22:37:27-07:00,73,7d8d23948c9efa55aec34d4893d06069c349957a79e411b2d9d7aa176f06a0c5,approved_active
310DHOAQUC0DH,IL_310DHOAQUC0DH,QUIET LUXURY/OLD MONEY,QUIET LUXURY/OLD MONEY,https://www.amazon.com/shop/thehillarystyle/list/310DHOAQUC0DH,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:52:39-07:00,2026-08-05T22:52:39-07:00,74,2982e1e25bc773f3f39775a6dee9b224b90e87d9ed04bb87f98c479ff9f61ff2,approved_active
311VGYMV97O78,IL_311VGYMV97O78,POWDER BATH,POWDER BATH 8 Items,https://www.amazon.com/shop/thehillarystyle/list/311VGYMV97O78,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:52:20-07:00,,18,f754c511ad21319d136fd5516a1663e58c8434117195b462ce618ca3cb0381b7,approved_active
31KXTI157WXNV,IL_31KXTI157WXNV,HOME OFFICE Essentials,HOME OFFICE Essentials 18 Items,https://www.amazon.com/shop/thehillarystyle/list/31KXTI157WXNV,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:41:34-07:00,,28,c234c830ec73154f6a0d5d586d5621b21332ca7fd93205911ddd4b3b87c899f4,approved_active
31LARMS9JHPGT,IL_31LARMS9JHPGT,ATHEISURE,ATHEISURE 50 Items,https://www.amazon.com/shop/thehillarystyle/list/31LARMS9JHPGT,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:22:57-07:00,2026-08-05T22:22:57-07:00,58,179a6864d210c41f19acaeb58f6ed4acdc971950cfcc10ff3fbf9e21625e52e1,approved_active
31R6EZ6S1ERJH,IL_31R6EZ6S1ERJH,FRONT PORCH,FRONT PORCH 13 Items,https://www.amazon.com/shop/thehillarystyle/list/31R6EZ6S1ERJH,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:36:07-07:00,,23,b0e72c0f8e5e5e675a35eb15107bed05896f54e05c4002374596a2c94bf6e2d4,approved_active
32JT2D5T30E4J,IL_32JT2D5T30E4J,BURGUNDY CRUSH,BURGUNDY CRUSH 50 Items,https://www.amazon.com/shop/thehillarystyle/list/32JT2D5T30E4J,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:27:32-07:00,2026-08-05T22:27:32-07:00,58,e4700d465b3c7b5f2280bf83914bbda74def34962c3031d28191ddb5277774c7,approved_active
32M44I5BF0O0R,IL_32M44I5BF0O0R,MORE NEW FINDS,See all,https://www.amazon.com/shop/thehillarystyle/list/32M44I5BF0O0R,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:48:29-07:00,2026-08-05T22:48:29-07:00,90,fcb6042120eb5b022b9d44e87440846e929e4d3bbf2ef5cb74fa9ab61f8f4ca7,approved_active
32NJAOW4JT5JB,IL_32NJAOW4JT5JB,CYBER HOLIDAY,See all,https://www.amazon.com/shop/thehillarystyle/list/32NJAOW4JT5JB,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:30:28-07:00,2026-08-04T18:21:30-07:00,74,e189e0860c66b18c2aaccc2d3fa715f1fbc43efa392d58b1a9dd9be105c6883d,approved_active
32TSU85USSAQZ,IL_32TSU85USSAQZ,RH STYLE - Looks like a SPLURGE,RH STYLE,https://www.amazon.com/shop/thehillarystyle/list/32TSU85USSAQZ,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:53:42-07:00,2026-08-05T22:53:42-07:00,88,f1469eade06696a605ca544572ffd4780d422bd23e2060dce7b81db6b32e1de2,approved_active
330I4A3SQ3ERE,IL_330I4A3SQ3ERE,TOP 100+ PRIME DEALS,PRIME DAY TOP 100,https://www.amazon.com/shop/thehillarystyle/list/330I4A3SQ3ERE,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:59:54-07:00,2026-08-05T22:59:54-07:00,89,77f46ce11dabd4e33b3a79c06c8e386d396cf5c4df6701fe3304cda4212bbf24,approved_active
33RG7LWDINUWO,IL_33RG7LWDINUWO,SPORT MOM Style,MOM STYLE,https://www.amazon.com/shop/thehillarystyle/list/33RG7LWDINUWO,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:55:35-07:00,2026-08-05T22:55:35-07:00,74,0b49961a1aba0e6ccb498617bac1db3c5b210525279799b4069029e013abc18b,approved_active
341JHBPWHDBNK,IL_341JHBPWHDBNK,EUROPEAN SUMMER,EUROPEAN SUMMER CAPSULE,https://www.amazon.com/shop/thehillarystyle/list/341JHBPWHDBNK,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:33:46-07:00,2026-08-05T22:33:46-07:00,106,9bac740dd8a6eec2adc60c9ef6554819c0886aacb8ebab11a340af39ee23ab81,approved_active
34RHZWFKXT7UT,IL_34RHZWFKXT7UT,Effortless Chic Home,See all,https://www.amazon.com/shop/thehillarystyle/list/34RHZWFKXT7UT,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:32:36-07:00,2026-08-05T22:32:36-07:00,58,c6b8cba14b45308ae5fd9570423afd7c622589c5cd9e4685bed4ae0cb894c050,approved_active
34VIWGR89GOO8,IL_34VIWGR89GOO8,SOFAS. ACCENT CHAIRS. OTTOMANS.,See all,https://www.amazon.com/shop/thehillarystyle/list/34VIWGR89GOO8,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:55:09-07:00,2026-08-05T22:55:09-07:00,85,dc45c93290d1c23c18c8e2428cefcac4378cb78418aba6baca4c09bcfc452fa5,approved_active
370XLUWUIJAX1,IL_370XLUWUIJAX1,TEEN GIRLIES,See all,https://www.amazon.com/shop/thehillarystyle/list/370XLUWUIJAX1,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:57:15-07:00,2026-08-05T22:57:15-07:00,74,63ad517a612cb699c91086b6e84be8c3eed1f4ddc33b8b2dac82f51f1836091e,approved_active
395N3QLHWD5V7,IL_395N3QLHWD5V7,SKIMS LIKE BASICS,See all,https://www.amazon.com/shop/thehillarystyle/list/395N3QLHWD5V7,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:54:45-07:00,2026-08-04T21:29:56-07:00,84,dc898bec6a4d91356d30bc661472dbda7fd136427a1bd9c5c1622e95c860ca1c,approved_active
39AL8K1TZE306,IL_39AL8K1TZE306,TWEEN BACK TO SCHOOL,See all,https://www.amazon.com/shop/thehillarystyle/list/39AL8K1TZE306,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:02:50-07:00,2026-08-05T23:02:50-07:00,74,ccbdb1a08d1338f55fcb8ee1e6d28248b79d7ce75ce95c9f413cf9abef51f4fe,approved_active
39FHE4P3M78YV,IL_39FHE4P3M78YV,UNDER $50 FALL Capsule,UNDER $50 FALL,https://www.amazon.com/shop/thehillarystyle/list/39FHE4P3M78YV,yes,2026-08-04T18:39:33+00:00,2026-08-05T23:03:16-07:00,2026-08-05T23:03:16-07:00,73,f967379d79fedf3483f1259709b65e7be18fe7ac9ba3a76c7af9d45984ce9042,approved_active
3BMD6XLV7JIPG,IL_3BMD6XLV7JIPG,THE Littles - GIFT GUIDE,See all,https://www.amazon.com/shop/thehillarystyle/list/3BMD6XLV7JIPG,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:58:43-07:00,2026-08-05T22:58:43-07:00,71,153dae4c3a743122df7871e5723a672a2cea8009cd0b28a1130c5752f23fc839,approved_active
3BNM8CSCBJ7VF,IL_3BNM8CSCBJ7VF,Your Currently MOST-LOVED,Your Currently MOST-LOVED 43 Items,https://www.amazon.com/shop/thehillarystyle/list/3BNM8CSCBJ7VF,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:05:13-07:00,2026-08-04T23:16:51-07:00,52,c81cc715ac42e8e716f3863540615dcdcf81121a9cc3977f6c15062297d5e94b,approved_active
3CETAKAWP1P7C,IL_3CETAKAWP1P7C,MAXI DRESS EDIT,THE MAXI DRESS EDIT,https://www.amazon.com/shop/thehillarystyle/list/3CETAKAWP1P7C,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:47:52-07:00,2026-08-05T22:47:52-07:00,72,385990f42f5021c4f34ae5108f68c5c5aff5a43e88bbe25721faebc0b10ab208,approved_active
3CQZYKSH60HA3,IL_3CQZYKSH60HA3,BOY'S Bathroom,See all,https://www.amazon.com/shop/thehillarystyle/list/3CQZYKSH60HA3,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:27:23-07:00,,29,9b2cad997d02ab44a6ebb82e3a331891a935ab6ea7be614aa2eb45127b7e8e5e,approved_active
3DS692CRM1BGS,IL_3DS692CRM1BGS,BEST SELLERS,BEST SELLERS 265 Items,https://www.amazon.com/shop/thehillarystyle/list/3DS692CRM1BGS,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:27:21-07:00,2026-08-05T22:27:21-07:00,74,f59ff7ea4b103e902a9e938e7c2ac3f2b7bd3a72b42c18439c19a2d84f6d5b1f,approved_active
3GE7XODL0Z5A3,IL_3GE7XODL0Z5A3,ATHLETIC DRESSES,ACTIVEWEAR DRESSES,https://www.amazon.com/shop/thehillarystyle/list/3GE7XODL0Z5A3,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:23:00-07:00,2026-08-04T18:03:43-07:00,54,cc7426224c4a158571ba86505fa0232c2a283682169914cc9fba03790f2ab149,approved_active
3H3WH72KSZXK3,IL_3H3WH72KSZXK3,New Year's Must-Haves,See all,https://www.amazon.com/shop/thehillarystyle/list/3H3WH72KSZXK3,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:49:45-07:00,,34,ab4777ff86996dfbb590506e8d51f173711346ba4f7935b36545728c44cf4231,approved_active
3HBHLKKIJRXAQ,IL_3HBHLKKIJRXAQ,FRIDGE Organization,See all,https://www.amazon.com/shop/thehillarystyle/list/3HBHLKKIJRXAQ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:36:05-07:00,2026-08-05T22:36:05-07:00,42,0a78e272b759d99fe81737b00d4f1ae7c9710fd19e7c2195cffb1222772bf869,approved_active
3ITM4V91K4422,IL_3ITM4V91K4422,FOR HER - HANDBAGS,See all,https://www.amazon.com/shop/thehillarystyle/list/3ITM4V91K4422,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:35:06-07:00,2026-08-05T22:35:06-07:00,100,350ebdacffa5928c09ae0332e04b5ad2e11ec8cf9a0d604b0ac8add7a399efcb,approved_active
3J2NRGA0NCDGR,IL_3J2NRGA0NCDGR,WORK WEAR,WORK WEAR,https://www.amazon.com/shop/thehillarystyle/list/3J2NRGA0NCDGR,yes,2026-08-04T18:39:33+00:00,2026-08-05T23:05:10-07:00,2026-08-05T23:05:10-07:00,104,7ffae524395c555410ce899debd12f91922b3e6c2a574fec7846d09e7fc30eda,approved_active
3JCDIMAGNYZ0E,IL_3JCDIMAGNYZ0E,DESIGNER INSPIRED,See all,https://www.amazon.com/shop/thehillarystyle/list/3JCDIMAGNYZ0E,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:31:17-07:00,2026-08-05T22:31:17-07:00,42,56b147e470f7f75431d55fcd4a05e3ac0c343f47324001409319ecf6cadc5550,approved_active
3KKGHGSJ1ZRYC,IL_3KKGHGSJ1ZRYC,LUXURY GIFTS,LUXURY GIFTS 108 Items,https://www.amazon.com/shop/thehillarystyle/list/3KKGHGSJ1ZRYC,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:47:14-07:00,2026-08-05T22:47:14-07:00,70,3f1a6cad0a3e05730ebbd244fa861d7be3356591841aabbd6a1c3e5c68748b60,approved_active
3LEWC1H0K68XB,IL_3LEWC1H0K68XB,FASHION,See all,https://www.amazon.com/shop/thehillarystyle/list/3LEWC1H0K68XB,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:34:13-07:00,2026-08-05T22:34:13-07:00,90,e42ef1a0eafeca99066d54b4f08cb81ab79ccae600fc6f5623a20d9d42c56cfc,approved_active
3MJSZFZU5658,IL_3MJSZFZU5658,BEDDING: LUXURY finds in Our Home,BEDDING: LUXURY finds in Our Home 64 Items,https://www.amazon.com/shop/thehillarystyle/list/3MJSZFZU5658,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:26:15-07:00,2026-08-04T18:10:52-07:00,72,4f33b18625ec3b06d8d7b00b89c8558559a06d18e23b4454e7bc2816df17a85a,approved_active
3QCVRRMTI2TTQ,IL_3QCVRRMTI2TTQ,VIRAL Holiday Finds,VIRAL Holiday Finds 113 Items,https://www.amazon.com/shop/thehillarystyle/list/3QCVRRMTI2TTQ,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:03:59-07:00,2026-08-05T23:03:59-07:00,106,69771be766739ce9d3b846de6e22db1767cde20936eb5b6ee22e5cfb553faeba,approved_active
3QM5O5E9ELURW,IL_3QM5O5E9ELURW,PILATES PRINCESS,PILATES PRINCESS,https://www.amazon.com/shop/thehillarystyle/list/3QM5O5E9ELURW,yes,2026-08-04T18:39:33+00:00,2026-08-05T22:51:56-07:00,2026-08-05T22:51:56-07:00,72,8a23c3a81a11b2dbfdcb12928c9a921b3b63e0bed252f755efbcf0db882fef2a,approved_active
3R1F2KZC9BJXJ,IL_3R1F2KZC9BJXJ,BRIDE- Spoil Her for the Big Day!,See all,https://www.amazon.com/shop/thehillarystyle/list/3R1F2KZC9BJXJ,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:27:27-07:00,2026-08-04T21:52:14-07:00,70,a227f5e9bea55f3073610103f11e230384955456a0fd0420a39a897a6f033947,approved_active
3RKTIOM3H9T72,IL_3RKTIOM3H9T72,DINING ROOM,See all,https://www.amazon.com/shop/thehillarystyle/list/3RKTIOM3H9T72,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:31:39-07:00,2026-08-05T22:31:39-07:00,70,2309078e2ccc844a80c76df8d7a7bdf159b2cd850fadfc6ae6e59525b124be3e,approved_active
3RT5O1LPLW4HX,IL_3RT5O1LPLW4HX,2025 TOP SELLERS,2025 TOP SELLERS 61 Items,https://www.amazon.com/shop/thehillarystyle/list/3RT5O1LPLW4HX,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:21:28-07:00,2026-08-04T21:54:02-07:00,69,ef71c760a74a02a52f0572b505ca708d2c23b28c5d4d324367accee3df085c18,approved_active
3TE1WGJI4HUK8,IL_3TE1WGJI4HUK8,CAR ORGANIZATION,CAR ORGANIZATION 68 Items,https://www.amazon.com/shop/thehillarystyle/list/3TE1WGJI4HUK8,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:28:15-07:00,2026-08-05T22:28:15-07:00,73,e53a4b9b1387cd80e310ac60306c6224a427ea2b925d64029b4d95ffb0281615,approved_active
3U58T22AIU7ZR,IL_3U58T22AIU7ZR,HOLIDAY MUST-HAVES on AMAZON LIVE,HOLIDAY MUST-HAVES on AMAZON LIVE 38 Items,https://www.amazon.com/shop/thehillarystyle/list/3U58T22AIU7ZR,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:39:50-07:00,2026-08-05T22:39:50-07:00,41,4212bdeebba67096e79a57f4cbba4cf4adb21f61dcc87da88725198d5f4b9b15,approved_active
3U9GRAHOG87DY,IL_3U9GRAHOG87DY,SHATTERPROOF Beverage Glasses,SHATTERPROOF Beverage Glasses 7 Items,https://www.amazon.com/shop/thehillarystyle/list/3U9GRAHOG87DY,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:54:08-07:00,,17,b13006d58348f7431b3ac3cf50d147ba34ee5717485d67da6104894628672023,approved_active
3UQI8VF6F9P66,IL_3UQI8VF6F9P66,JUST IN - Organizing & Home,JUST IN - Organizing & Home 208 Items,https://www.amazon.com/shop/thehillarystyle/list/3UQI8VF6F9P66,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:43:20-07:00,2026-08-05T22:43:20-07:00,74,433be0d5a3df1ce01d8504af7c85a05a9715961226870075a1bf79faf0e00a9c,approved_active
3VBGW6RI08DIE,IL_3VBGW6RI08DIE,HAIR CARE,See all,https://www.amazon.com/shop/thehillarystyle/list/3VBGW6RI08DIE,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:37:29-07:00,,41,8f23ede7ca5c9e537af52a127c7bd45add3a40debd18896faaaf6d5e9aeb5b68,approved_active
3VW7VU2STCZ6B,IL_3VW7VU2STCZ6B,TOP MOVING/ORGANIZING,See all,https://www.amazon.com/shop/thehillarystyle/list/3VW7VU2STCZ6B,yes,2026-08-04T12:43:18-07:00,2026-08-05T23:00:20-07:00,2026-08-05T23:00:20-07:00,25,a3f64833c04166364244df0cf44b4242064d9a033daecd8aeaec5f6c96ca8259,approved_active
43J6PJOVYKC9,IL_43J6PJOVYKC9,$50 WINTER FASHION,$50 WINTER FASHION 142 Items,https://www.amazon.com/shop/thehillarystyle/list/43J6PJOVYKC9,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:21:16-07:00,2026-08-05T22:21:16-07:00,88,d5e4ee02a71e21c3acfdbaca2a6228535a47498a37f9f076c665b938a6392322,approved_active
5MN6DE6JTTK2,IL_5MN6DE6JTTK2,TRANSITIONAL Fall Fashion,TRANSITIONAL FALL,https://www.amazon.com/shop/thehillarystyle/list/5MN6DE6JTTK2,yes,2026-08-04T18:39:33+00:00,2026-08-05T23:01:33-07:00,2026-08-04T21:59:19-07:00,89,4f49254750f7350b6be21c09d8e9c93edd7b5decd9ae837671c0862edfbf7a42,approved_active
76ENHDCP4NP1,IL_76ENHDCP4NP1,EARNED A SPOT FOR LIFE!,See all,https://www.amazon.com/shop/thehillarystyle/list/76ENHDCP4NP1,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:32:31-07:00,2026-08-05T22:32:31-07:00,74,e686a172364a92f29bdc0a79eb84218d203efb52e9047a2b60f7b7760d45fb54,approved_active
81C70Z4U4BII,IL_81C70Z4U4BII,HOLIDAY ON SALE,See all,https://www.amazon.com/shop/thehillarystyle/list/81C70Z4U4BII,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:40:16-07:00,2026-08-05T22:40:16-07:00,90,80078c9e4e80f85e927c0e2358ed0d6b067a2460e1da3a9fa660d235eb920682,approved_active
97O81RWTU3TG,IL_97O81RWTU3TG,HARDWARE & FINISHES,See all,https://www.amazon.com/shop/thehillarystyle/list/97O81RWTU3TG,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:37:56-07:00,2026-08-05T22:37:56-07:00,72,fdda413b7ce49c6d822ab015ba4a25d30c8a65f2fb8a023004d1b331e428ea5e,approved_active
9FXRQ038D494,IL_9FXRQ038D494,JULY TOP PICKS,See all,https://www.amazon.com/shop/thehillarystyle/list/9FXRQ038D494,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:42:36-07:00,2026-08-05T22:42:36-07:00,74,381aaf0df1e147938b4f9504b414ac1d6e7bf2549d49c125c80aa06c211fa217,approved_active
B4MF8PKIS82A,IL_B4MF8PKIS82A,LUXE Gifting,See all,https://www.amazon.com/shop/thehillarystyle/list/B4MF8PKIS82A,yes,2026-08-04T12:43:18-07:00,2026-08-05T22:46:21-07:00,2026-08-05T22:46:21-07:00,86,16f84683285ac9054e9e9e7f110c920d5d48b6882764e944828f75b68fda2967,approved_active
